MSG,8,111,11111,4243CB,111111,2018/05/12,10:54:16.955,2018/05/12,10:54:17.010,,,,,,,,,,,,0
MSG,8,111,11111,424378,111111,2018/05/12,10:54:16.968,2018/05/12,10:54:17.011,,,,,,,,,,,,0
MSG,5,111,11111,424378,111111,2018/05/12,10:54:16.981,2018/05/12,10:54:17.012,,7950,,,,,,,0,,0,0
MSG,8,111,11111,4243CB,111111,2018/05/12,10:54:16.986,2018/05/12,10:54:17.012,,,,,,,,,,,,0
MSG,8,111,11111,140AFC,111111,2018/05/12,10:54:16.995,2018/05/12,10:54:17.013,,,,,,,,,,,,0
MSG,5,111,11111,424378,111111,2018/05/12,10:54:16.996,2018/05/12,10:54:17.013,,7950,,,,,,,0,,0,0
MSG,5,111,11111,424378,111111,2018/05/12,10:54:16.997,2018/05/12,10:54:17.013,,7950,,,,,,,0,,0,0
MSG,8,111,11111,4243F4,111111,2018/05/12,10:54:17.012,2018/05/12,10:54:17.065,,,,,,,,,,,,0
MSG,4,111,11111,42425E,111111,2018/05/12,10:54:17.016,2018/05/12,10:54:17.065,,,388,91,,,-128,,,,,0
MSG,8,111,11111,4243F4,111111,2018/05/12,10:54:17.017,2018/05/12,10:54:17.065,,,,,,,,,,,,0
MSG,5,111,11111,424378,111111,2018/05/12,10:54:17.019,2018/05/12,10:54:17.066,,7950,,,,,,,0,,0,0
MSG,5,111,11111,4245B6,111111,2018/05/12,10:54:17.020,2018/05/12,10:54:17.066,,9900,,,,,,,0,,0,0
MSG,6,111,11111,4245B6,111111,2018/05/12,10:54:17.021,2018/05/12,10:54:17.066,,,,,,,,3225,0,0,0,0
MSG,7,111,11111,42425E,111111,2018/05/12,10:54:17.028,2018/05/12,10:54:17.066,,37000,,,,,,,,,,0
MSG,7,111,11111,42425E,111111,2018/05/12,10:54:17.041,2018/05/12,10:54:17.067,,37000,,,,,,,,,,0
MSG,8,111,11111,4243F4,111111,2018/05/12,10:54:17.047,2018/05/12,10:54:17.067,,,,,,,,,,,,0
MSG,7,111,11111,424378,111111,2018/05/12,10:54:17.050,2018/05/12,10:54:17.068,,7950,,,,,,,,,,0
MSG,8,111,11111,42425E,111111,2018/05/12,10:54:17.055,2018/05/12,10:54:17.068,,,,,,,,,,,,0
MSG,8,111,11111,4243F4,111111,2018/05/12,10:54:17.079,2018/05/12,10:54:17.120,,,,,,,,,,,,0
MSG,8,111,11111,4249B2,111111,2018/05/12,10:54:17.086,2018/05/12,10:54:17.121,,,,,,,,,,,,0
MSG,5,111,11111,4245B6,111111,2018/05/12,10:54:17.098,2018/05/12,10:54:17.122,,9900,,,,,,,0,,0,0
MSG,6,111,11111,4245B6,111111,2018/05/12,10:54:17.099,2018/05/12,10:54:17.122,,,,,,,,3225,0,0,0,0
MSG,5,111,11111,4248E8,111111,2018/05/12,10:54:17.100,2018/05/12,10:54:17.122,,6650,,,,,,,0,,0,0
MSG,6,111,11111,4248E8,111111,2018/05/12,10:54:17.101,2018/05/12,10:54:17.122,,,,,,,,1514,0,0,0,0
MSG,3,111,11111,4243F4,111111,2018/05/12,10:54:17.102,2018/05/12,10:54:17.122,,32000,,,53.87248,39.29373,,,,,,0
MSG,4,111,11111,4243F4,111111,2018/05/12,10:54:17.102,2018/05/12,10:54:17.122,,,456,329,,,0,,,,,0
MSG,4,111,11111,4243BC,111111,2018/05/12,10:54:17.112,2018/05/12,10:54:17.122,,,315,333,,,-1792,,,,,0
MSG,8,111,11111,4245B6,111111,2018/05/12,10:54:17.116,2018/05/12,10:54:17.123,,,,,,,,,,,,0
MSG,8,111,11111,424378,111111,2018/05/12,10:54:17.117,2018/05/12,10:54:17.123,,,,,,,,,,,,0
