MSG,8,111,11111,4242DD,111111,2018/05/12,13:56:16.955,2018/05/12,13:56:17.006,,,,,,,,,,,,0
MSG,8,111,11111,42491F,111111,2018/05/12,13:56:16.966,2018/05/12,13:56:17.006,,,,,,,,,,,,0
MSG,3,111,11111,42424B,111111,2018/05/12,13:56:16.974,2018/05/12,13:56:17.007,,36000,,,54.07668,39.07743,,,,,,0
MSG,8,111,11111,123450,111111,2018/05/12,13:56:16.978,2018/05/12,13:56:17.007,,,,,,,,,,,,
MSG,8,111,11111,42435D,111111,2018/05/12,13:56:16.982,2018/05/12,13:56:17.007,,,,,,,,,,,,0
MSG,4,111,11111,8963E5,111111,2018/05/12,13:56:16.990,2018/05/12,13:56:17.008,,,475,163,,,0,,,,,0
MSG,5,111,11111,4240C9,111111,2018/05/12,13:56:16.992,2018/05/12,13:56:17.008,,3875,,,,,,,0,,0,0
MSG,5,111,11111,1405EB,111111,2018/05/12,13:56:16.996,2018/05/12,13:56:17.008,,11700,,,,,,,0,,0,0
MSG,6,111,11111,1405EB,111111,2018/05/12,13:56:16.997,2018/05/12,13:56:17.008,,,,,,,,1560,0,0,0,0
MSG,7,111,11111,4B842C,111111,2018/05/12,13:56:17.001,2018/05/12,13:56:17.009,,5100,,,,,,,,,,0
MSG,7,111,11111,155C03,111111,2018/05/12,13:56:17.001,2018/05/12,13:56:17.009,,1650,,,,,,,,,,0
MSG,5,111,11111,4240C9,111111,2018/05/12,13:56:17.008,2018/05/12,13:56:17.060,,3875,,,,,,,0,,0,0
MSG,5,111,11111,4240C9,111111,2018/05/12,13:56:17.009,2018/05/12,13:56:17.061,,3875,,,,,,,0,,0,0
MSG,8,111,11111,42435D,111111,2018/05/12,13:56:17.009,2018/05/12,13:56:17.061,,,,,,,,,,,,0
MSG,6,111,11111,424045,111111,2018/05/12,13:56:17.011,2018/05/12,13:56:17.061,,,,,,,,2772,0,0,0,0
MSG,7,111,11111,123450,111111,2018/05/12,13:56:17.014,2018/05/12,13:56:17.061,,3700,,,,,,,,,,0
MSG,8,111,11111,3C2FD8,111111,2018/05/12,13:56:17.015,2018/05/12,13:56:17.061,,,,,,,,,,,,0
MSG,5,111,11111,4240C9,111111,2018/05/12,13:56:17.018,2018/05/12,13:56:17.061,,3875,,,,,,,0,,0,0
MSG,6,111,11111,4240C9,111111,2018/05/12,13:56:17.019,2018/05/12,13:56:17.062,,,,,,,,5610,0,0,0,0
MSG,5,111,11111,4242BE,111111,2018/05/12,13:56:17.020,2018/05/12,13:56:17.062,,8575,,,,,,,0,,0,0
MSG,7,111,11111,4242C7,111111,2018/05/12,13:56:17.032,2018/05/12,13:56:17.062,,2450,,,,,,,,,,0
MSG,7,111,11111,4B842C,111111,2018/05/12,13:56:17.038,2018/05/12,13:56:17.063,,5100,,,,,,,,,,0
MSG,5,111,11111,8963E5,111111,2018/05/12,13:56:17.047,2018/05/12,13:56:17.064,,39000,,,,,,,0,,0,0
MSG,6,111,11111,8963E5,111111,2018/05/12,13:56:17.048,2018/05/12,13:56:17.064,,,,,,,,215,0,0,0,0
MSG,7,111,11111,42426F,111111,2018/05/12,13:56:17.048,2018/05/12,13:56:17.064,,13225,,,,,,,,,,0
MSG,7,111,11111,4240C9,111111,2018/05/12,13:56:17.048,2018/05/12,13:56:17.064,,3875,,,,,,,,,,0
MSG,8,111,11111,42435D,111111,2018/05/12,13:56:17.063,2018/05/12,13:56:17.115,,,,,,,,,,,,0
MSG,4,111,11111,4844BA,111111,2018/05/12,13:56:17.068,2018/05/12,13:56:17.115,,,277,126,,,960,,,,,0
