MSG,5,111,11111,42432F,111111,2018/05/13,01:33:16.000,2018/05/13,01:33:16.044,,16650,,,,,,,0,,0,0
MSG,5,111,11111,4BB147,111111,2018/05/13,01:33:16.016,2018/05/13,01:33:16.045,,36000,,,,,,,0,,0,0
MSG,6,111,11111,4BB147,111111,2018/05/13,01:33:16.017,2018/05/13,01:33:16.045,,,,,,,,6031,0,0,0,0
MSG,5,111,11111,6010AC,111111,2018/05/13,01:33:16.020,2018/05/13,01:33:16.045,,22725,,,,,,,0,,0,0
MSG,6,111,11111,6010AC,111111,2018/05/13,01:33:16.021,2018/05/13,01:33:16.045,,,,,,,,2142,0,0,0,0
MSG,7,111,11111,42432F,111111,2018/05/13,01:33:16.043,2018/05/13,01:33:16.097,,16650,,,,,,,,,,0
MSG,5,111,11111,42432F,111111,2018/05/13,01:33:16.046,2018/05/13,01:33:16.098,,16650,,,,,,,0,,0,0
MSG,5,111,11111,4B906D,111111,2018/05/13,01:33:16.060,2018/05/13,01:33:16.099,,4775,,,,,,,0,,0,0
MSG,6,111,11111,4B906D,111111,2018/05/13,01:33:16.061,2018/05/13,01:33:16.099,,,,,,,,6345,0,0,0,0
MSG,8,111,11111,424336,111111,2018/05/13,01:33:16.067,2018/05/13,01:33:16.099,,,,,,,,,,,,
MSG,8,111,11111,4BB147,111111,2018/05/13,01:33:16.067,2018/05/13,01:33:16.099,,,,,,,,,,,,0
MSG,8,111,11111,42432F,111111,2018/05/13,01:33:16.072,2018/05/13,01:33:16.100,,,,,,,,,,,,0
MSG,5,111,11111,42432F,111111,2018/05/13,01:33:16.091,2018/05/13,01:33:16.101,,16650,,,,,,,0,,0,0
MSG,6,111,11111,42432F,111111,2018/05/13,01:33:16.092,2018/05/13,01:33:16.101,,,,,,,,713,0,0,0,0
MSG,8,111,11111,461F4B,111111,2018/05/13,01:33:16.093,2018/05/13,01:33:16.101,,,,,,,,,,,,0
MSG,7,111,11111,42432F,111111,2018/05/13,01:33:16.093,2018/05/13,01:33:16.101,,16650,,,,,,,,,,0
MSG,8,111,11111,4BB147,111111,2018/05/13,01:33:16.094,2018/05/13,01:33:16.101,,,,,,,,,,,,0
MSG,6,111,11111,42437C,111111,2018/05/13,01:33:16.097,2018/05/13,01:33:16.101,AFL1300 ,,,,,,,2133,0,0,0,0
MSG,5,111,11111,42437C,111111,2018/05/13,01:33:16.098,2018/05/13,01:33:16.152,,4025,,,,,,,0,,0,0
MSG,8,111,11111,42432F,111111,2018/05/13,01:33:16.103,2018/05/13,01:33:16.153,,,,,,,,,,,,0
MSG,5,111,11111,4B906D,111111,2018/05/13,01:33:16.105,2018/05/13,01:33:16.153,,4775,,,,,,,0,,0,0
MSG,6,111,11111,4B906D,111111,2018/05/13,01:33:16.106,2018/05/13,01:33:16.153,,,,,,,,6345,0,0,0,0
MSG,5,111,11111,4BB147,111111,2018/05/13,01:33:16.107,2018/05/13,01:33:16.153,,36000,,,,,,,0,,0,0
MSG,6,111,11111,4BB147,111111,2018/05/13,01:33:16.108,2018/05/13,01:33:16.153,,,,,,,,6031,0,0,0,0
MSG,8,111,11111,42432F,111111,2018/05/13,01:33:16.134,2018/05/13,01:33:16.155,,,,,,,,,,,,0
MSG,5,111,11111,42432F,111111,2018/05/13,01:33:16.136,2018/05/13,01:33:16.155,,16650,,,,,,,0,,0,0
MSG,6,111,11111,42432F,111111,2018/05/13,01:33:16.137,2018/05/13,01:33:16.155,,,,,,,,713,0,0,0,0
MSG,6,111,11111,42437C,111111,2018/05/13,01:33:16.142,2018/05/13,01:33:16.155,AFL1300 ,,,,,,,2133,0,0,0,0
