MSG,4,111,11111,155BFE,111111,2018/05/13,01:32:15.972,2018/05/13,01:32:16.023,,,285,27,,,2368,,,,,0
MSG,5,111,11111,155BFE,111111,2018/05/13,01:32:15.996,2018/05/13,01:32:16.025,,11125,,,,,,,0,,0,0
MSG,6,111,11111,155BFE,111111,2018/05/13,01:32:15.997,2018/05/13,01:32:16.025,,,,,,,,2731,0,0,0,0
MSG,6,111,11111,424049,111111,2018/05/13,01:32:15.998,2018/05/13,01:32:16.025,SBI007  ,,,,,,,2712,0,0,0,0
MSG,6,111,11111,42432F,111111,2018/05/13,01:32:16.001,2018/05/13,01:32:16.025,,,,,,,,713,0,0,0,0
MSG,8,111,11111,42432F,111111,2018/05/13,01:32:16.004,2018/05/13,01:32:16.025,,,,,,,,,,,,0
MSG,7,111,11111,4B906D,111111,2018/05/13,01:32:16.006,2018/05/13,01:32:16.025,,5900,,,,,,,,,,0
MSG,5,111,11111,6010AC,111111,2018/05/13,01:32:16.014,2018/05/13,01:32:16.026,,20775,,,,,,,0,,0,0
MSG,6,111,11111,6010AC,111111,2018/05/13,01:32:16.015,2018/05/13,01:32:16.026,,,,,,,,2142,0,0,0,0
MSG,8,111,11111,42432F,111111,2018/05/13,01:32:16.031,2018/05/13,01:32:16.078,,,,,,,,,,,,0
MSG,5,111,11111,155BFE,111111,2018/05/13,01:32:16.036,2018/05/13,01:32:16.078,,11125,,,,,,,0,,0,0
MSG,6,111,11111,155BFE,111111,2018/05/13,01:32:16.037,2018/05/13,01:32:16.078,,,,,,,,2731,0,0,0,0
MSG,5,111,11111,42432F,111111,2018/05/13,01:32:16.040,2018/05/13,01:32:16.079,,18800,,,,,,,0,,0,0
MSG,6,111,11111,42432F,111111,2018/05/13,01:32:16.041,2018/05/13,01:32:16.079,,,,,,,,713,0,0,0,0
MSG,7,111,11111,424049,111111,2018/05/13,01:32:16.047,2018/05/13,01:32:16.079,,17825,,,,,,,,,,0
MSG,5,111,11111,4B906D,111111,2018/05/13,01:32:16.050,2018/05/13,01:32:16.079,,5900,,,,,,,0,,0,0
MSG,5,111,11111,6010AC,111111,2018/05/13,01:32:16.054,2018/05/13,01:32:16.080,,20775,,,,,,,0,,0,0
